frame,red,green,uncertain,session_id,rg_outcome,trial_id,global_trial_name
0,0,0,1,168,red,2193,T4A
1,0,0,1,168,red,2193,T4A
2,0,0,1,168,red,2193,T4A
3,0,0,1,168,red,2193,T4A
4,0,0,1,168,red,2193,T4A
5,0,0,1,168,red,2193,T4A
6,0,0,1,168,red,2193,T4A
7,0,0,1,168,red,2193,T4A
8,0,0,1,168,red,2193,T4A
9,0,0,1,168,red,2193,T4A
10,0,0,1,168,red,2193,T4A
11,0,0,1,168,red,2193,T4A
12,0,0,1,168,red,2193,T4A
13,0,0,1,168,red,2193,T4A
14,0,0,1,168,red,2193,T4A
15,0,0,1,168,red,2193,T4A
16,0,0,1,168,red,2193,T4A
17,0,0,1,168,red,2193,T4A
18,0,0,1,168,red,2193,T4A
19,0,0,1,168,red,2193,T4A
20,0,0,1,168,red,2193,T4A
21,0,0,1,168,red,2193,T4A
22,0,0,1,168,red,2193,T4A
23,0,0,1,168,red,2193,T4A
24,0,0,1,168,red,2193,T4A
25,0,0,1,168,red,2193,T4A
26,0,0,1,168,red,2193,T4A
27,0,0,1,168,red,2193,T4A
28,0,0,1,168,red,2193,T4A
29,0,0,1,168,red,2193,T4A
30,0,0,1,168,red,2193,T4A
31,0,0,1,168,red,2193,T4A
32,0,0,1,168,red,2193,T4A
33,0,0,1,168,red,2193,T4A
34,0,0,1,168,red,2193,T4A
35,0,0,1,168,red,2193,T4A
36,0,0,1,168,red,2193,T4A
37,0,0,1,168,red,2193,T4A
38,0,0,1,168,red,2193,T4A
39,0,0,1,168,red,2193,T4A
40,0,0,1,168,red,2193,T4A
41,0,0,1,168,red,2193,T4A
42,0,0,1,168,red,2193,T4A
43,0,0,1,168,red,2193,T4A
44,0,0,1,168,red,2193,T4A
45,0,0,1,168,red,2193,T4A
46,0,0,1,168,red,2193,T4A
47,0,0,1,168,red,2193,T4A
48,0,0,1,168,red,2193,T4A
49,0,0,1,168,red,2193,T4A
50,0,0,1,168,red,2193,T4A
51,0,0,1,168,red,2193,T4A
52,0,0,1,168,red,2193,T4A
53,0,0,1,168,red,2193,T4A
54,0,0,1,168,red,2193,T4A
55,0,0,1,168,red,2193,T4A
56,0,0,1,168,red,2193,T4A
57,0,0,1,168,red,2193,T4A
58,0,0,1,168,red,2193,T4A
59,0,0,1,168,red,2193,T4A
60,0,0,1,168,red,2193,T4A
61,0,0,1,168,red,2193,T4A
62,0,0,1,168,red,2193,T4A
63,0,0,1,168,red,2193,T4A
64,0,0,1,168,red,2193,T4A
